,SPENDMONEY,SPENDTIMES
5612,20244,418
5613,5122,109
5614,768,17
5615,700,14
5616,600,12
5617,14263,291
5618,2595,56
5619,3300,66
5620,11481,237
5621,1300,26
5622,868,19
5623,500,10
5624,609,13
5625,21003,434
5626,4427,91
5627,250,5
5628,250,5
5629,22771,471
5630,26517,541
5631,2177,46
5632,1086,25
5633,21062,436
5634,10813,222
5635,8695,178
5636,12222,251
5637,4827,99
5638,3468,71
5639,250,5
5640,200,4
5641,618,14
5642,3695,78
5643,150,3
5644,3636,76
5645,977,22
5646,650,13
5647,1300,26
5648,2654,58
5649,17639,370
5650,618,14
5651,15022,307
5652,1550,31
5653,2845,61
5654,33226,676
5655,850,17
5656,750,15
5657,750,15
5658,400,8
5659,1150,23
5660,5599,121
5661,500,10
5662,3554,76
5663,7104,147
5664,450,9
5665,16922,345
5666,16799,345
5667,1650,33
5668,1377,30
5669,15644,326
5670,1350,27
5671,1418,30
5672,4563,97
5673,2313,52
5674,8867,188
5675,6272,132
5676,850,17
5677,1936,42
5678,5495,114
5679,4031,88
5680,1218,26
5681,15213,310
5682,28198,582
5683,250,5
5684,2050,41
5685,7936,162
5686,14090,290
5687,4495,94
5688,4336,90
5689,359,8
5690,3845,81
5691,850,17
5692,300,6
5693,150,3
5694,11813,242
5695,350,7
5696,459,10
5697,18812,391
5698,7585,164
5699,450,9
5700,1400,28
5701,550,11
5702,29175,604
5703,409,9
5704,986,23
5705,8585,184
5706,2250,45
5707,986,23
5708,3377,70
5709,768,17
5710,6245,129
5711,7427,151
5712,14908,308
5713,750,15
5714,14508,300
5715,15972,326
5716,2150,43
5717,150,3
5718,300,6
5719,500,10
5720,1318,28
5721,9004,185
5722,3836,80
5723,46883,968
5724,8845,181
5725,8245,169
5726,500,10
5727,559,12
5728,300,6
5729,12631,260
5730,650,13
5731,718,16
5732,4077,84
5733,1300,26
5734,19749,404
5735,2386,51
5736,1686,37
5737,2300,46
5738,409,9
5739,2013,46
5740,20726,426
5741,1550,31
5742,850,17
5743,13062,276
5744,600,12
5745,41779,861
5746,9799,205
5747,750,15
5748,2327,49
5749,9013,186
5750,850,17
5751,5617,123
5752,21399,437
5753,2286,49
5754,1050,21
5755,7154,148
5756,750,15
5757,14422,295
5758,609,13
5759,500,10
5760,7645,157
5761,150,3
5762,150,3
5763,1200,24
5764,2222,51
5765,1250,25
5766,2150,43
5767,200,4
5768,500,10
5769,4145,87
5770,2454,54
5771,1559,32
5772,859,18
5773,900,18
5774,1950,39
5775,9254,190
5776,550,11
5777,45366,927
5778,600,12
5779,19858,407
5780,850,17
5781,4368,89
5782,150,3
5783,9695,198
5784,400,8
5785,14031,288
5786,6713,140
5787,1518,32
5788,500,10
5789,24094,495
5790,500,10
5791,350,7
5792,1295,30
5793,1059,22
5794,12694,267
5795,1759,36
5796,19875,418
5797,7817,167
5798,8713,180
5799,1600,32
5800,800,16
5801,3477,72
5802,1509,31
5803,8636,176
5804,14563,297
5805,4077,84
5806,2009,41
5807,1527,33
5808,1750,35
5809,668,15
5810,15631,320
5811,2100,42
5812,400,8
5813,700,14
5814,1850,37
5815,1368,29
5816,750,15
5817,4295,90
5818,9104,187
5819,24948,517
5820,759,16
5821,2568,53
5822,650,13
5823,38361,791
5824,18190,372
5825,1736,38
5826,300,6
5827,400,8
5828,859,18
5829,12317,257
5830,850,17
5831,150,3
5832,2236,48
5833,8604,177
5834,850,17
5835,1850,37
5836,150,3
5837,11854,242
5838,1218,26
5839,3350,67
5840,4954,104
5841,500,10
5842,7576,163
5843,4177,86
5844,250,5
5845,28094,575
5846,1300,26
5847,1309,27
5848,13894,291
5849,15281,313
5850,1945,43
5851,3745,79
5852,800,16
5853,4436,92
5854,27812,571
5855,500,10
5856,2109,43
5857,350,7
5858,2736,58
5859,2750,55
5860,13126,274
5861,559,12
5862,6213,130
5863,868,19
5864,150,3
5865,350,7
5866,2368,49
5867,13249,274
5868,1277,28
5869,10049,210
5870,1550,31
5871,7322,153
5872,150,3
5873,6004,125
5874,600,12
5875,1450,29
5876,300,6
5877,1000,20
5878,1527,33
5879,3118,64
5880,609,13
5881,1550,31
5882,609,13
5883,1000,20
5884,200,4
5885,12977,262
5886,12681,261
5887,868,19
5888,12935,271
5889,46534,952
5890,31144,636
5891,28535,583
5892,17535,363
5893,350,7
5894,27057,560
5895,1259,26
5896,7472,156
5897,5086,105
5898,2050,41
5899,38875,798
5900,5645,117
5901,10781,223
5902,1186,27
5903,14790,304
5904,13327,269
5905,2377,50
5906,250,5
5907,4568,93
5908,150,3
5909,950,19
5910,1218,26
5911,8308,176
5912,15258,315
5913,868,19
5914,11695,238
5915,2468,51
5916,550,11
5917,650,13
5918,500,10
5919,9222,191
5920,950,19
5921,3986,83
5922,28471,585
5923,10399,217
5924,38848,795
5925,2218,46
5926,13649,282
5927,12272,252
5928,6795,140
5929,3254,70
5930,200,4
5931,609,13
5932,2163,49
5933,2218,46
5934,6186,127
5935,14053,295
5936,409,9
5937,500,10
5938,2577,54
5939,500,10
5940,14717,305
5941,500,10
5942,18817,387
5943,48652,996
5944,19144,396
5945,450,9
5946,600,12
5947,1286,29
5948,500,10
5949,509,11
5950,2477,52
5951,10804,221
5952,12072,248
5953,550,11
5954,400,8
5955,15263,311
5956,11239,242
5957,350,7
5958,450,9
5959,509,11
5960,2104,47
5961,2300,46
5962,1904,43
5963,450,9
5964,9236,188
5965,650,13
5966,300,6
5967,31512,645
5968,1968,41
5969,25344,520
5970,2850,57
5971,13576,283
5972,150,3
5973,800,16
5974,150,3
5975,1409,29
5976,959,20
5977,1800,36
5978,21894,451
5979,700,14
5980,800,16
5981,300,6
5982,300,6
5983,600,12
5984,22512,465
5985,800,16
5986,777,18
5987,150,3
5988,5427,111
5989,650,13
5990,1468,31
5991,4327,89
5992,9153,197
5993,800,16
5994,1559,32
5995,7463,155
5996,1700,34
5997,1309,27
5998,359,8
5999,6995,144
6000,3986,83
6001,43307,885
6002,1536,34
6003,2118,44
6004,5454,114
6005,1050,21
6006,250,5
6007,609,13
6008,300,6
6009,400,8
6010,350,7
6011,250,5
6012,11908,248
6013,500,10
6014,600,12
6015,1704,39
6016,500,10
6017,450,9
6018,300,6
6019,5504,115
6020,9390,196
6021,650,13
6022,10858,227
6023,800,16
6024,10140,211
6025,359,8
6026,350,7
6027,359,8
6028,1050,21
6029,4695,98
6030,900,18
6031,10331,214
6032,1350,27
6033,2768,57
6034,2795,60
6035,800,16
6036,7958,169
6037,250,5
6038,4345,91
6039,12449,258
6040,35870,742
6041,150,3
6042,950,19
6043,2954,64
6044,1259,26
6045,850,17
6046,1327,29
6047,850,17
6048,6858,147
6049,550,11
6050,1500,30
6051,4663,99
6052,2854,62
6053,1477,32
6054,2986,63
6055,13667,284
6056,700,14
6057,459,10
6058,959,20
6059,600,12
6060,250,5
6061,350,7
6062,4981,107
6063,350,7
6064,12990,268
6065,450,9
6066,9022,187
6067,650,13
6068,500,10
6069,1159,24
6070,9963,205
6071,1150,23
6072,38829,802
6073,1536,34
6074,18638,399
6075,450,9
6076,2109,43
6077,600,12
6078,300,6
6079,20221,420
6080,1168,25
6081,250,5
6082,1777,38
6083,150,3
6084,750,15
6085,250,5
6086,2350,47
6087,450,9
6088,1368,29
6089,6272,132
6090,28121,578
6091,350,7
6092,1950,39
6093,450,9
6094,500,10
6095,468,11
6096,8477,172
6097,459,10
6098,1209,25
6099,7445,153
6100,1450,29
6101,6249,134
6102,3545,75
6103,600,12
6104,1450,29
6105,3236,68
6106,868,19
6107,1350,27
6108,409,9
6109,19576,403
6110,1877,40
6111,17112,357
6112,5568,113
6113,6745,139
6114,850,17
6115,877,20
6116,2950,59
6117,1050,21
6118,10590,220
6119,1377,30
6120,22162,458
6121,400,8
6122,1986,43
6123,900,18
6124,150,3
6125,900,18
6126,1750,35
6127,6713,140
6128,3086,65
6129,1200,24
6130,1168,25
6131,450,9
6132,359,8
6133,3254,70
6134,5654,118
6135,850,17
6136,38258,775
6137,609,13
6138,250,5
6139,6627,135
6140,300,6
6141,900,18
6142,46902,961
6143,600,12
6144,4477,92
6145,1359,28
6146,2150,43
6147,16363,333
6148,250,5
6149,150,3
6150,6745,139
6151,1177,26
6152,950,19
6153,4636,96
6154,3886,81
6155,500,10
6156,859,18
6157,14681,301
6158,6154,128
6159,150,3
6160,1050,21
6161,1818,38
6162,500,10
6163,868,19
6164,309,7
6165,4236,88
6166,8249,174
6167,2000,40
6168,7840,165
6169,8536,174
6170,9154,188
6171,700,14
6172,9654,198
6173,450,9
6174,9045,185
6175,1750,35
6176,250,5
6177,11280,242
6178,15076,313
6179,1377,30
6180,10272,212
6181,8849,186
6182,1318,28
6183,26198,542
6184,12213,250
6185,4213,90
6186,400,8
6187,709,15
6188,450,9
6189,27344,560
6190,450,9
6191,3159,64
6192,850,17
6193,1800,36
6194,6013,126
6195,800,16
6196,250,5
6197,250,5
6198,1550,31
6199,818,18
6200,35566,731
6201,1450,29
6202,3572,78
6203,6522,137
6204,2554,56
6205,459,10
6206,859,18
6207,559,12
6208,700,14
6209,4186,87
6210,250,5
6211,600,12
6212,150,3
6213,468,11
6214,200,4
6215,300,6
6216,9172,190
6217,12117,253
6218,659,14
6219,409,9
6220,350,7
6221,17453,363
6222,4095,86
6223,13395,272
6224,200,4
6225,250,5
6226,300,6
6227,1709,35
6228,868,19
6229,10026,212
6230,500,10
6231,3045,65
6232,17563,357
6233,7145,147
6234,6468,131
6235,8635,185
6236,300,6
6237,818,18
6238,1800,36
6239,4504,95
6240,2050,41
6241,5986,123
6242,12422,255
6243,24326,498
6244,950,19
6245,8649,182
6246,900,18
6247,1609,33
6248,500,10
6249,768,17
6250,400,8
6251,1750,35
6252,22549,460
6253,918,20
6254,1409,29
6255,2318,48
6256,959,20
6257,5172,110
6258,10054,206
6259,4350,87
6260,409,9
6261,1627,35
6262,5486,113
6263,3036,64
6264,4118,84
6265,250,5
6266,1100,22
6267,1000,20
6268,600,12
6269,409,9
6270,3777,78
6271,7299,155
6272,150,3
6273,12303,260
6274,8908,188
6275,6622,139
6276,6840,145
6277,1868,39
6278,800,16
6279,1459,30
6280,9913,204
6281,900,18
6282,11063,227
6283,4113,88
6284,11181,231
6285,2050,41
6286,1436,32
6287,350,7
6288,2159,44
6289,26739,552
6290,1727,37
6291,1850,37
6292,19349,396
6293,300,6
6294,8799,185
6295,600,12
6296,300,6
6297,150,3
6298,300,6
6299,650,13
6300,10690,222
6301,250,5
6302,29361,611
6303,568,13
6304,1050,21
6305,759,16
6306,15949,328
6307,2336,50
6308,24202,507
6309,2745,59
6310,1877,40
6311,2450,49
6312,1050,21
6313,800,16
6314,1050,21
6315,150,3
6316,1059,22
6317,450,9
6318,8936,182
6319,150,3
6320,800,16
6321,11572,238
6322,1350,27
6323,3527,73
6324,9599,201
6325,400,8
6326,25339,524
6327,650,13
6328,18467,380
6329,19935,411
6330,300,6
6331,1300,26
6332,150,3
6333,3577,74
6334,659,14
6335,200,4
6336,22199,453
6337,6586,135
6338,5740,123
6339,3731,82
6340,309,7
6341,8231,172
6342,14926,310
6343,1077,24
6344,200,4
6345,10376,219
6346,450,9
6347,1050,21
6348,2336,50
6349,2322,53
6350,10331,214
6351,11022,227
6352,400,8
6353,1000,20
6354,700,14
6355,568,13
6356,5568,113
6357,250,5
6358,3668,75
6359,500,10
6360,2386,51
6361,27620,577
6362,3868,79
6363,8917,189
6364,550,11
6365,459,10
6366,900,18
6367,550,11
6368,20567,422
6369,550,11
6370,1650,33
6371,22231,452
6372,350,7
6373,200,4
6374,500,10
6375,3477,72
6376,22416,468
6377,1118,24
6378,400,8
6379,11254,230
6380,17203,358
6381,1500,30
6382,20899,427
6383,2368,49
6384,7086,145
6385,2650,53
6386,2550,51
6387,10222,211
6388,5686,117
6389,8413,174
6390,150,3
6391,4636,96
6392,600,12
6393,2000,40
6394,950,19
6395,3745,79
6396,22471,465
6397,400,8
6398,759,16
6399,350,7
6400,1518,32
6401,400,8
6402,1500,30
6403,34793,718
6404,5245,109
6405,8022,167
6406,13649,282
6407,8317,177
6408,150,3
6409,509,11
6410,6718,136
6411,24594,505
6412,750,15
6413,3950,79
6414,500,10
6415,718,16
6416,2300,46
6417,9345,191
6418,650,13
6419,400,8
6420,1268,27
6421,17117,353
6422,1909,39
6423,809,17
6424,3836,80
6425,12490,258
6426,500,10
6427,14313,292
6428,809,17
6429,4795,100
6430,650,13
6431,4386,91
6432,150,3
6433,709,15
6434,1000,20
6435,4490,98
6436,1200,24
6437,3500,70
6438,309,7
6439,5604,117
6440,3950,79
6441,7054,146
6442,700,14
6443,909,19
6444,5227,107
6445,359,8
6446,4236,88
6447,1068,23
6448,1818,38
6449,550,11
6450,4668,95
6451,9236,188
6452,10117,213
6453,2450,49
6454,1050,21
6455,1518,32
6456,150,3
6457,1309,27
6458,2318,48
6459,21958,449
6460,2050,41
6461,350,7
6462,10926,230
6463,700,14
6464,3800,76
6465,150,3
6466,3986,83
6467,3927,81
6468,18831,384
6469,5163,109
6470,900,18
6471,150,3
6472,10322,213
6473,500,10
6474,609,13
6475,1959,40
6476,300,6
6477,1159,24
6478,11567,242
6479,4086,85
6480,6186,127
6481,9645,197
6482,13258,275
6483,10636,216
6484,609,13
6485,1077,24
6486,3345,71
6487,409,9
6488,200,4
6489,3350,67
6490,3186,67
6491,27712,569
6492,350,7
6493,25344,520
6494,21076,433
6495,600,12
6496,2177,46
6497,1768,37
6498,1368,29
6499,409,9
6500,300,6
6501,200,4
6502,8931,186
6503,500,10
6504,909,19
6505,3245,69
6506,400,8
6507,359,8
6508,13449,278
6509,150,3
6510,14322,293
6511,1118,24
6512,250,5
6513,8645,177
6514,150,3
6515,759,16
6516,15621,328
6517,23048,479
6518,3100,62
6519,2009,41
6520,14785,308
6521,3199,73
6522,250,5
6523,10377,210
6524,3027,63
6525,2586,55
6526,877,20
6527,5086,105
6528,24590,500
6529,1050,21
6530,559,12
6531,1250,25
6532,350,7
6533,950,19
6534,950,19
6535,19485,402
6536,12272,252
6537,2450,49
6538,3536,74
6539,150,3
6540,250,5
6541,409,9
6542,250,5
6543,450,9
6544,9295,190
6545,27880,574
6546,609,13
6547,9349,196
6548,250,5
6549,559,12
6550,8481,177
6551,5086,105
6552,4045,85
6553,16526,342
6554,1900,38
6555,6486,133
6556,350,7
6557,12481,257
6558,200,4
6559,1809,37
6560,3668,75
6561,1350,27
6562,350,7
6563,12299,255
6564,150,3
6565,1100,22
6566,3709,75
6567,17072,348
6568,250,5
6569,568,13
6570,1059,22
6571,12358,257
6572,2659,54
6573,500,10
6574,11540,239
6575,8645,177
6576,300,6
6577,10499,219
6578,550,11
6579,7604,157
6580,4563,97
6581,968,21
6582,3200,64
6583,2518,52
6584,350,7
6585,809,17
6586,200,4
6587,659,14
6588,3331,74
6589,1554,36
6590,7804,161
6591,300,6
6592,150,3
6593,2000,40
6594,1650,33
6595,1450,29
6596,6177,126
6597,2936,62
6598,350,7
6599,16235,337
6600,1777,38
6601,1950,39
6602,150,3
6603,150,3
6604,5977,122
6605,1400,28
6606,2800,56
6607,250,5
6608,2845,61
6609,2359,48
6610,12199,253
6611,18472,376
6612,4195,88
6613,550,11
6614,1800,36
6615,34857,716
6616,1350,27
6617,15067,312
6618,50510,1043
6619,23130,479
6620,250,5
6621,9981,207
6622,3181,71
6623,709,15
6624,4895,102
6625,309,7
6626,468,11
6627,4368,89
6628,559,12
6629,550,11
6630,359,8
6631,768,17
6632,500,10
6633,14095,286
6634,2704,59
6635,1500,30
6636,3109,63
6637,2050,41
6638,200,4
6639,8745,179
6640,200,4
6641,15690,322
6642,309,7
6643,28944,592
6644,550,11
6645,11413,234
6646,1000,20
6647,1159,24
6648,16508,340
6649,2759,56
6650,1509,31
6651,450,9
6652,700,14
6653,450,9
6654,1850,37
6655,1995,44
6656,350,7
6657,1100,22
6658,22662,468
6659,200,4
6660,750,15
6661,5818,118
6662,22888,484
6663,15895,322
6664,750,15
6665,700,14
6666,3745,79
6667,750,15
6668,1100,22
6669,18058,371
6670,150,3
6671,1450,29
6672,5077,104
6673,2468,51
6674,17153,357
6675,6054,126
6676,17531,358
6677,10995,224
6678,2700,54
6679,450,9
6680,4218,86
6681,1318,28
6682,1250,25
6683,1568,33
6684,450,9
6685,500,10
6686,5563,117
6687,6145,127
6688,18249,374
6689,8163,169
6690,3186,67
6691,2000,40
6692,2168,45
6693,650,13
6694,1200,24
6695,509,11
6696,600,12
6697,1500,30
6698,450,9
6699,250,5
6700,1245,29
6701,1895,42
6702,350,7
6703,12336,250
6704,459,10
6705,1218,26
6706,150,3
6707,10790,224
6708,7286,149
6709,7695,158
6710,5354,112
6711,15390,316
6712,12131,250
6713,250,5
6714,21226,436
6715,9122,189
6716,1627,35
6717,1409,29
6718,150,3
6719,400,8
6720,250,5
6721,3177,66
6722,400,8
6723,750,15
6724,8013,166
6725,300,6
6726,2350,47
6727,450,9
6728,3868,79
6729,309,7
6730,11458,239
6731,13972,286
6732,250,5
6733,359,8
6734,550,11
6735,3204,69
6736,11413,234
6737,350,7
6738,300,6
6739,650,13
6740,29484,611
6741,359,8
6742,1859,38
6743,3627,75
6744,2145,47
6745,13363,273
6746,7304,151
6747,1018,22
6748,14985,312
6749,5927,121
6750,2686,57
6751,500,10
6752,1259,26
6753,400,8
6754,1300,26
6755,28498,588
6756,9326,198
6757,38212,779
6758,4854,102
6759,1077,24
6760,2777,58
6761,3072,68
6762,1450,29
6763,4863,103
6764,7404,153
6765,300,6
6766,8245,169
6767,1259,26
6768,16663,339
6769,2868,59
6770,1309,27
6771,4727,97
6772,9090,190
6773,200,4
6774,4236,88
6775,750,15
6776,450,9
6777,37157,762
6778,4450,89
6779,1027,23
6780,6354,132
6781,250,5
6782,200,4
6783,37507,769
6784,459,10
6785,11463,235
6786,8213,170
6787,9908,208
6788,1450,29
6789,650,13
6790,2950,59
6791,568,13
6792,9195,188
6793,600,12
6794,6077,124
6795,668,15
6796,2518,52
6797,459,10
6798,1186,27
6799,1518,32
6800,659,14
6801,559,12
6802,409,9
6803,500,10
6804,6231,132
6805,6354,132
6806,1918,40
6807,1100,22
6808,409,9
6809,300,6
6810,12922,265
6811,8149,172
6812,2209,45
6813,500,10
6814,1250,25
6815,3295,70
6816,14554,296
6817,1427,31
6818,1327,29
6819,7263,151
6820,600,12
6821,6554,136
6822,1436,32
6823,14226,296
6824,2986,63
6825,2000,40
6826,1559,32
6827,3277,68
6828,900,18
6829,1150,23
6830,10131,210
6831,936,22
6832,23372,474
6833,450,9
6834,200,4
6835,900,18
6836,1900,38
6837,1518,32
6838,350,7
6839,6718,136
6840,1318,28
6841,1668,35
6842,200,4
6843,2627,55
6844,400,8
6845,12181,251
6846,450,9
6847,400,8
6848,250,5
6849,1400,28
6850,34325,707
6851,668,15
6852,14622,299
6853,10199,213
6854,1100,22
6855,10277,208
6856,14940,307
6857,350,7
6858,1200,24
6859,24789,513
6860,850,17
6861,31367,638
6862,350,7
6863,850,17
6864,2677,56
6865,14562,306
6866,1400,28
6867,11954,244
6868,2768,57
6869,9099,191
6870,309,7
6871,9381,195
6872,16180,340
6873,27922,565
6874,1700,34
6875,4504,95
6876,14713,300
6877,900,18
6878,21657,452
6879,550,11
6880,1518,32
6881,1900,38
6882,600,12
6883,17012,355
6884,4286,89
6885,1309,27
6886,1300,26
6887,3995,84
6888,3504,75
6889,10881,225
6890,1100,22
6891,18390,376
6892,250,5
6893,4590,100
6894,2936,62
6895,1445,33
6896,650,13
6897,1750,35
6898,6104,127
6899,1786,39
6900,14713,300
6901,350,7
6902,2009,41
6903,559,12
6904,300,6
6905,3436,72
6906,700,14
6907,950,19
6908,7336,150
6909,709,15
6910,12481,257
6911,1486,33
6912,350,7
6913,21139,440
6914,709,15
6915,4577,94
6916,5777,118
6917,2145,47
6918,809,17
6919,17013,346
6920,10240,213
6921,10795,220
6922,450,9
6923,26920,563
6924,1718,36
6925,150,3
6926,700,14
6927,19299,395
6928,400,8
6929,5436,112
6930,500,10
6931,450,9
6932,2927,61
6933,4322,93
6934,1909,39
6935,7436,152
6936,4981,107
6937,1050,21
6938,968,21
6939,11631,240
6940,3513,76
6941,13917,289
6942,759,16
6943,350,7
6944,4822,103
6945,1650,33
6946,14631,300
6947,42784,877
6948,11685,246
6949,1309,27
6950,2500,50
6951,2500,50
6952,250,5
6953,250,5
6954,4186,87
6955,1450,29
6956,600,12
6957,300,6
6958,8554,176
6959,11475,250
6960,759,16
6961,750,15
6962,9431,196
6963,400,8
6964,2900,58
6965,12395,252
6966,2095,46
6967,300,6
6968,2727,57
6969,150,3
6970,250,5
6971,818,18
6972,2886,61
6973,17931,366
6974,350,7
6975,50506,1038
6976,1150,23
6977,750,15
6978,24631,500
6979,550,11
6980,10331,214
6981,1259,26
6982,718,16
6983,550,11
6984,1568,33
6985,17481,357
6986,12472,256
6987,1068,23
6988,1850,37
6989,350,7
6990,7854,162
6991,2100,42
6992,150,3
6993,959,20
6994,1468,31
6995,2354,52
6996,29717,605
6997,3018,62
6998,17799,365
6999,5413,114
7000,950,19
7001,5195,108
7002,450,9
7003,2500,50
7004,550,11
7005,5050,101
7006,1700,34
7007,350,7
7008,400,8
7009,6736,138
7010,2636,56
7011,750,15
7012,1645,37
7013,3786,79
7014,1800,36
7015,550,11
7016,2527,53
7017,750,15
7018,6904,143
7019,15685,326
7020,809,17
7021,568,13
7022,1800,36
7023,9513,196
7024,300,6
7025,200,4
7026,200,4
7027,15608,322
7028,13490,278
7029,750,15
7030,2786,59
7031,3909,79
7032,659,14
7033,8581,179
7034,500,10
7035,750,15
7036,5881,125
7037,13163,269
7038,2200,44
7039,1477,32
7040,24562,506
7041,727,17
7042,7354,152
7043,150,3
7044,1377,30
7045,15567,322
7046,309,7
7047,600,12
7048,2945,63
7049,459,10
7050,500,10
7051,18567,382
7052,850,17
7053,7185,156
7054,659,14
7055,550,11
7056,10799,225
7057,15962,334
7058,550,11
7059,959,20
7060,150,3
7061,1518,32
7062,26911,562
7063,1127,25
7064,350,7
7065,400,8
7066,16940,347
7067,5445,113
7068,3236,68
7069,1150,23
7070,959,20
7071,1618,34
7072,559,12
7073,4772,102
7074,200,4
7075,850,17
7076,1459,30
7077,718,16
7078,2986,63
7079,1709,35
7080,2077,44
7081,309,7
7082,7045,145
7083,11145,227
7084,659,14
7085,250,5
7086,1800,36
7087,1400,28
7088,2968,61
7089,150,3
7090,1459,30
7091,1486,33
7092,6645,137
7093,300,6
7094,1450,29
7095,859,18
7096,627,15
7097,8740,183
7098,400,8
7099,600,12
7100,8945,183
7101,1018,22
7102,8895,182
7103,10308,216
7104,300,6
7105,900,18
7106,850,17
7107,1509,31
7108,150,3
7109,400,8
7110,650,13
7111,10458,219
7112,450,9
7113,400,8
7114,300,6
7115,1618,34
7116,768,17
7117,12140,251
7118,7286,149
7119,700,14
7120,1168,25
7121,26803,550
7122,1050,21
7123,350,7
7124,1550,31
7125,1000,20
7126,150,3
7127,1900,38
7128,850,17
7129,29939,616
7130,659,14
7131,350,7
7132,2268,47
7133,6104,127
7134,300,6
7135,4454,94
7136,600,12
7137,13417,279
7138,12426,260
7139,359,8
7140,800,16
7141,7963,165
7142,1586,35
7143,6440,137
7144,19349,396
7145,650,13
7146,8622,179
7147,300,6
7148,500,10
7149,5777,118
7150,6013,126
7151,10572,218
7152,17122,349
7153,750,15
7154,12399,257
7155,12508,260
7156,14731,302
7157,5386,111
7158,868,19
7159,3186,67
7160,300,6
7161,9927,201
7162,150,3
7163,550,11
7164,150,3
7165,10927,221
7166,1000,20
7167,20890,426
7168,10349,216
7169,1459,30
7170,250,5
7171,4663,99
7172,7577,154
7173,900,18
7174,450,9
7175,400,8
7176,150,3
7177,8613,178
7178,2750,55
7179,668,15
7180,23972,486
7181,18226,376
7182,18367,378
7183,18986,383
7184,3277,68
7185,6222,131
7186,1118,24
7187,8654,178
7188,550,11
7189,3168,65
7190,14872,304
7191,5736,118
7192,700,14
7193,150,3
7194,1100,22
7195,3445,73
7196,5495,114
7197,30394,621
7198,18681,381
7199,3404,73
7200,8754,180
7201,459,10
7202,25703,528
7203,300,6
7204,400,8
7205,1150,23
7206,1218,26
7207,3354,72
7208,309,7
7209,12081,249
7210,23476,481
7211,10126,214
7212,768,17
7213,1250,25
7214,859,18
7215,35657,732
7216,977,22
7217,25403,522
7218,2100,42
7219,959,20
7220,10285,218
7221,350,7
7222,1450,29
7223,250,5
7224,1100,22
7225,400,8
7226,900,18
7227,8876,189
7228,14717,305
7229,309,7
7230,9381,195
7231,6095,126
7232,4027,83
7233,30830,633
7234,150,3
7235,250,5
7236,2077,44
7237,350,7
7238,6063,127
7239,400,8
7240,1700,34
7241,250,5
7242,7804,161
7243,500,10
7244,1750,35
7245,14699,303
7246,14826,308
7247,550,11
7248,1200,24
7249,409,9
7250,300,6
7251,14853,311
7252,19021,396
7253,18090,370
7254,900,18
7255,9627,195
7256,1477,32
7257,250,5
7258,659,14
7259,5936,122
7260,1809,37
7261,450,9
7262,1200,24
7263,150,3
7264,1627,35
7265,1350,27
7266,2722,61
7267,900,18
7268,300,6
7269,3768,77
7270,1027,23
7271,450,9
7272,15190,312
7273,350,7
7274,677,16
7275,4054,86
7276,1050,21
7277,1550,31
7278,1850,37
7279,22099,451
7280,6668,135
7281,600,12
7282,2468,51
7283,10613,218
7284,3354,72
7285,200,4
7286,759,16
7287,3768,77
7288,6735,147
7289,17876,369
7290,13381,275
7291,3363,73
7292,1250,25
7293,409,9
7294,16571,347
7295,1800,36
7296,1604,37
7297,7376,159
7298,7181,151
7299,2318,48
7300,200,4
7301,1786,39
7302,14526,302
7303,1109,23
7304,12245,249
7305,3013,66
7306,900,18
7307,150,3
7308,800,16
7309,1600,32
7310,809,17
7311,16290,334
7312,1218,26
7313,659,14
7314,10563,217
7315,700,14
7316,350,7
7317,568,13
7318,2209,45
7319,800,16
7320,2068,43
7321,600,12
7322,3500,70
7323,1050,21
7324,7213,150
7325,6145,127
7326,36047,748
7327,500,10
7328,850,17
7329,1059,22
7330,29283,616
7331,868,19
7332,2309,47
7333,7995,164
7334,1559,32
7335,22685,466
7336,1650,33
7337,39593,814
7338,5604,117
7339,459,10
7340,250,5
7341,3922,85
7342,3590,80
7343,7163,149
7344,9795,200
7345,2009,41
7346,300,6
7347,9663,199
7348,1600,32
7349,19549,400
7350,300,6
7351,500,10
7352,950,19
7353,12258,255
7354,7676,165
7355,150,3
7356,4709,95
7357,1886,41
7358,8472,176
7359,13494,283
7360,2786,59
7361,668,15
7362,10799,225
7363,927,21
7364,250,5
7365,859,18
7366,650,13
7367,550,11
7368,9027,183
7369,4077,84
7370,1109,23
7371,2286,49
7372,10703,228
7373,2118,44
7374,1400,28
7375,7217,155
7376,2295,50
7377,409,9
7378,2136,46
7379,800,16
7380,509,11
7381,2759,56
7382,518,12
7383,2209,45
7384,400,8
7385,300,6
7386,2895,62
7387,1750,35
7388,1327,29
7389,5877,120
7390,6645,137
7391,23644,486
7392,3045,65
7393,5895,122
7394,509,11
7395,1300,26
7396,12372,254
7397,350,7
7398,5522,117
7399,5777,118
7400,34702,717
7401,9408,198
7402,200,4
7403,359,8
7404,16395,332
7405,509,11
7406,950,19
7407,3345,71
7408,8181,171
7409,550,11
7410,400,8
7411,3554,76
7412,850,17
7413,900,18
7414,959,20
7415,400,8
7416,18621,388
7417,4236,88
7418,550,11
7419,8145,167
7420,3727,77
7421,1250,25
7422,818,18
7423,5427,111
7424,1850,37
7425,2568,53
7426,1886,41
7427,4718,96
7428,150,3
7429,986,23
7430,350,7
7431,1168,25
7432,5458,119
7433,2118,44
7434,650,13
7435,3718,76
7436,9986,203
7437,1759,36
7438,6281,133
7439,550,11
7440,18890,386
7441,9358,197
7442,1327,29
7443,3527,73
