,SPENDMONEY,SPENDTIMES
5918,200,4
5919,300,6
5920,350,7
5921,450,9
5922,350,7
5923,250,5
5924,150,3
5925,2050,41
5926,300,6
5927,100,2
5928,550,11
5929,2350,47
5930,200,4
5931,350,7
5932,1650,33
5933,100,2
5934,1500,30
5935,3400,68
5936,650,13
5937,900,18
5938,600,12
5939,300,6
5940,150,3
5941,100,2
5942,750,15
5943,1000,20
5944,450,9
5945,150,3
5946,150,3
5947,550,11
5948,400,8
5949,200,4
5950,200,4
5951,450,9
5952,800,16
5953,650,13
5954,550,11
5955,2000,40
5956,1000,20
5957,100,2
5958,350,7
5959,350,7
5960,600,12
5961,150,3
5962,100,2
5963,1100,22
5964,300,6
5965,600,12
5966,750,15
5967,350,7
5968,1450,29
5969,150,3
5970,650,13
5971,700,14
5972,100,2
5973,100,2
5974,850,17
5975,100,2
5976,750,15
5977,1050,21
5978,600,12
5979,1000,20
5980,2750,55
5981,150,3
5982,250,5
5983,550,11
5984,650,13
5985,650,13
5986,200,4
5987,800,16
5988,800,16
5989,250,5
5990,250,5
5991,150,3
5992,400,8
5993,750,15
5994,500,10
5995,750,15
5996,1150,23
5997,450,9
5998,850,17
5999,150,3
6000,450,9
6001,100,2
6002,700,14
6003,350,7
6004,1150,23
6005,350,7
6006,200,4
6007,1900,38
6008,550,11
6009,400,8
6010,650,13
6011,1150,23
6012,700,14
6013,700,14
6014,850,17
6015,850,17
6016,250,5
6017,150,3
6018,800,16
6019,350,7
6020,300,6
6021,950,19
6022,200,4
6023,1100,22
6024,800,16
6025,100,2
6026,700,14
6027,150,3
6028,900,18
6029,600,12
6030,2200,44
6031,750,15
6032,1050,21
6033,1400,28
6034,1350,27
6035,700,14
6036,600,12
6037,800,16
6038,2000,40
6039,600,12
6040,350,7
6041,300,6
6042,3150,63
6043,700,14
6044,100,2
6045,1950,39
6046,900,18
6047,150,3
6048,450,9
6049,1000,20
6050,300,6
6051,1150,23
6052,700,14
6053,1000,20
6054,1050,21
6055,950,19
6056,150,3
6057,1850,37
6058,250,5
6059,350,7
6060,1750,35
6061,1100,22
6062,1350,27
6063,850,17
6064,3700,74
6065,500,10
6066,450,9
6067,400,8
6068,850,17
6069,100,2
6070,350,7
6071,1050,21
6072,900,18
6073,100,2
6074,500,10
6075,250,5
6076,900,18
6077,850,17
6078,2450,49
6079,450,9
6080,300,6
6081,150,3
6082,100,2
6083,650,13
6084,750,15
6085,550,11
6086,3050,61
6087,700,14
6088,100,2
6089,400,8
6090,450,9
6091,400,8
6092,300,6
6093,3050,61
6094,500,10
6095,550,11
6096,250,5
6097,1300,26
6098,250,5
6099,550,11
6100,100,2
6101,400,8
6102,600,12
6103,650,13
6104,1500,30
6105,100,2
6106,450,9
6107,250,5
6108,500,10
6109,600,12
6110,900,18
6111,850,17
6112,300,6
6113,750,15
6114,200,4
6115,1700,34
6116,300,6
6117,300,6
6118,400,8
6119,200,4
6120,200,4
6121,200,4
6122,1000,20
6123,1100,22
6124,250,5
6125,600,12
6126,400,8
6127,2000,40
6128,450,9
6129,300,6
6130,2200,44
6131,200,4
6132,1000,20
6133,3050,61
6134,550,11
6135,250,5
6136,550,11
6137,1100,22
6138,250,5
6139,850,17
6140,550,11
6141,150,3
6142,450,9
6143,400,8
6144,1100,22
6145,150,3
6146,300,6
6147,400,8
6148,1100,22
6149,250,5
6150,800,16
6151,1050,21
6152,1050,21
6153,150,3
6154,300,6
6155,200,4
6156,650,13
6157,600,12
6158,700,14
6159,900,18
6160,900,18
6161,400,8
6162,850,17
6163,750,15
6164,1150,23
6165,850,17
6166,1900,38
6167,1600,32
6168,850,17
6169,650,13
6170,200,4
6171,700,14
6172,800,16
6173,300,6
6174,350,7
6175,1600,32
6176,1750,35
6177,400,8
6178,1550,31
6179,200,4
6180,350,7
6181,250,5
6182,700,14
6183,600,12
6184,200,4
6185,300,6
6186,800,16
6187,750,15
6188,750,15
6189,1100,22
6190,300,6
6191,200,4
6192,1700,34
6193,200,4
6194,200,4
6195,300,6
6196,850,17
6197,300,6
6198,700,14
6199,350,7
6200,1850,37
6201,200,4
6202,550,11
6203,650,13
6204,2400,48
6205,100,2
6206,350,7
6207,650,13
6208,150,3
6209,1200,24
6210,600,12
6211,500,10
6212,1500,30
6213,300,6
6214,1400,28
6215,450,9
6216,1650,33
6217,2000,40
6218,200,4
6219,1200,24
6220,100,2
6221,350,7
6222,1250,25
6223,100,2
6224,950,19
6225,1800,36
6226,750,15
6227,900,18
6228,500,10
6229,600,12
6230,1300,26
6231,700,14
6232,950,19
6233,1850,37
6234,300,6
6235,700,14
6236,150,3
6237,500,10
6238,450,9
6239,200,4
6240,600,12
6241,1200,24
6242,1150,23
6243,900,18
6244,150,3
6245,200,4
6246,600,12
6247,3350,67
6248,100,2
6249,1000,20
6250,450,9
6251,100,2
6252,300,6
6253,600,12
6254,550,11
6255,150,3
6256,450,9
6257,1050,21
6258,850,17
6259,1500,30
6260,2650,53
6261,600,12
6262,100,2
6263,200,4
6264,450,9
6265,250,5
6266,1000,20
6267,1400,28
6268,500,10
6269,1050,21
6270,150,3
6271,500,10
6272,150,3
6273,100,2
6274,850,17
6275,1650,33
6276,1500,30
6277,1500,30
6278,1400,28
6279,100,2
6280,400,8
6281,2950,59
6282,450,9
6283,1400,28
6284,600,12
6285,350,7
6286,1200,24
6287,300,6
6288,100,2
6289,450,9
6290,300,6
6291,450,9
6292,600,12
6293,350,7
6294,700,14
6295,2350,47
6296,150,3
6297,1200,24
6298,150,3
6299,1350,27
6300,250,5
6301,150,3
6302,550,11
6303,950,19
6304,1100,22
6305,250,5
6306,3700,74
6307,150,3
6308,100,2
6309,800,16
6310,250,5
6311,100,2
6312,100,2
6313,450,9
6314,500,10
6315,900,18
6316,750,15
6317,700,14
6318,250,5
6319,2400,48
6320,550,11
6321,450,9
6322,150,3
6323,600,12
6324,200,4
6325,150,3
6326,100,2
6327,950,19
6328,100,2
6329,2250,45
6330,1750,35
6331,550,11
6332,250,5
6333,600,12
6334,700,14
6335,450,9
6336,200,4
6337,1450,29
6338,550,11
6339,100,2
6340,300,6
6341,750,15
6342,450,9
6343,600,12
6344,400,8
6345,700,14
6346,250,5
6347,600,12
6348,1100,22
6349,150,3
6350,600,12
6351,700,14
6352,200,4
6353,1350,27
6354,750,15
6355,250,5
6356,100,2
6357,450,9
6358,450,9
6359,250,5
6360,300,6
6361,500,10
6362,1400,28
6363,300,6
6364,100,2
6365,250,5
6366,300,6
6367,250,5
6368,400,8
6369,450,9
6370,300,6
6371,100,2
6372,200,4
6373,2650,53
6374,150,3
6375,100,2
6376,1350,27
6377,850,17
6378,100,2
6379,300,6
6380,100,2
6381,200,4
6382,450,9
6383,1100,22
6384,1950,39
6385,800,16
6386,450,9
6387,750,15
6388,100,2
6389,250,5
6390,350,7
6391,150,3
6392,1300,26
6393,300,6
6394,500,10
6395,2100,42
6396,650,13
6397,500,10
6398,1200,24
6399,1850,37
6400,700,14
6401,250,5
6402,100,2
6403,400,8
6404,300,6
6405,150,3
6406,700,14
6407,100,2
6408,1000,20
6409,250,5
6410,500,10
6411,500,10
6412,200,4
6413,1200,24
6414,250,5
6415,450,9
6416,150,3
6417,150,3
6418,900,18
6419,900,18
6420,600,12
6421,1850,37
6422,100,2
6423,100,2
6424,1150,23
6425,350,7
6426,100,2
6427,900,18
6428,1050,21
6429,550,11
6430,500,10
6431,1100,22
6432,350,7
6433,400,8
6434,600,12
6435,100,2
6436,450,9
6437,250,5
6438,1400,28
6439,950,19
6440,1750,35
6441,350,7
6442,1600,32
6443,100,2
6444,250,5
6445,300,6
6446,700,14
6447,150,3
6448,750,15
6449,250,5
6450,250,5
6451,700,14
6452,150,3
6453,450,9
6454,750,15
6455,500,10
6456,400,8
6457,550,11
6458,750,15
6459,250,5
6460,200,4
6461,800,16
6462,1150,23
6463,800,16
6464,150,3
6465,250,5
6466,900,18
6467,250,5
6468,850,17
6469,150,3
6470,100,2
6471,1800,36
6472,2200,44
6473,300,6
6474,650,13
6475,600,12
6476,650,13
6477,250,5
6478,2050,41
6479,100,2
6480,400,8
6481,1000,20
6482,200,4
6483,800,16
6484,150,3
6485,900,18
6486,900,18
6487,300,6
6488,1550,31
6489,1850,37
6490,300,6
6491,900,18
6492,2650,53
6493,500,10
6494,100,2
6495,550,11
6496,100,2
6497,550,11
6498,100,2
6499,1150,23
6500,100,2
6501,150,3
6502,1150,23
6503,150,3
6504,700,14
6505,450,9
6506,1650,33
6507,650,13
6508,1350,27
6509,250,5
6510,600,12
6511,400,8
6512,500,10
6513,400,8
6514,200,4
6515,450,9
6516,2100,42
6517,3100,62
6518,2950,59
6519,150,3
6520,300,6
6521,200,4
6522,1350,27
6523,1200,24
6524,900,18
6525,950,19
6526,200,4
6527,300,6
6528,150,3
6529,1450,29
6530,400,8
6531,1150,23
6532,350,7
6533,100,2
6534,850,17
6535,850,17
6536,150,3
6537,900,18
6538,100,2
6539,250,5
6540,400,8
6541,450,9
6542,100,2
6543,500,10
6544,250,5
6545,1150,23
6546,1150,23
6547,100,2
6548,850,17
6549,2050,41
6550,600,12
6551,850,17
6552,2100,42
6553,400,8
6554,350,7
6555,1550,31
6556,100,2
6557,100,2
6558,900,18
6559,1350,27
6560,350,7
6561,750,15
6562,1050,21
6563,100,2
6564,3500,70
6565,600,12
6566,800,16
6567,300,6
6568,200,4
6569,250,5
6570,650,13
6571,1050,21
6572,100,2
6573,100,2
6574,100,2
6575,250,5
6576,1500,30
6577,400,8
6578,2850,57
6579,150,3
6580,250,5
6581,450,9
6582,500,10
6583,1050,21
6584,400,8
6585,1200,24
6586,200,4
6587,500,10
6588,550,11
6589,850,17
6590,650,13
6591,1350,27
6592,800,16
6593,100,2
6594,200,4
6595,600,12
6596,1100,22
6597,250,5
6598,1150,23
6599,350,7
6600,100,2
6601,400,8
6602,1850,37
6603,250,5
6604,450,9
6605,150,3
6606,700,14
6607,500,10
6608,2850,57
6609,1150,23
6610,250,5
6611,850,17
6612,2250,45
6613,700,14
6614,800,16
6615,600,12
6616,450,9
6617,700,14
6618,1000,20
6619,1100,22
6620,350,7
6621,1700,34
6622,600,12
6623,500,10
6624,350,7
6625,600,12
6626,200,4
6627,1050,21
6628,1400,28
6629,250,5
6630,600,12
6631,700,14
6632,200,4
6633,2200,44
6634,100,2
6635,3500,70
6636,500,10
6637,550,11
6638,500,10
6639,700,14
6640,200,4
6641,1300,26
6642,1600,32
6643,600,12
6644,1050,21
6645,250,5
6646,650,13
6647,150,3
6648,300,6
6649,900,18
6650,600,12
6651,850,17
6652,1250,25
6653,600,12
6654,150,3
6655,100,2
6656,250,5
6657,500,10
6658,200,4
6659,350,7
6660,400,8
6661,450,9
6662,350,7
6663,500,10
6664,1600,32
6665,650,13
6666,1500,30
6667,150,3
6668,1200,24
6669,800,16
6670,800,16
6671,100,2
6672,1850,37
6673,550,11
6674,100,2
6675,650,13
6676,100,2
6677,750,15
6678,150,3
6679,1400,28
6680,1450,29
6681,1650,33
6682,1500,30
6683,2450,49
6684,600,12
6685,300,6
6686,100,2
6687,350,7
6688,400,8
6689,450,9
6690,1000,20
6691,900,18
6692,150,3
6693,1950,39
6694,600,12
6695,150,3
6696,550,11
6697,250,5
6698,200,4
6699,250,5
6700,250,5
6701,1450,29
6702,250,5
6703,550,11
6704,950,19
6705,100,2
6706,100,2
6707,1000,20
6708,1050,21
6709,100,2
6710,1550,31
6711,1050,21
6712,1900,38
6713,1900,38
6714,1100,22
6715,1100,22
6716,350,7
6717,650,13
6718,1850,37
6719,1350,27
6720,950,19
6721,150,3
6722,650,13
6723,2650,53
6724,950,19
6725,700,14
6726,1500,30
6727,350,7
6728,200,4
6729,1150,23
6730,150,3
6731,1350,27
6732,1600,32
6733,250,5
6734,100,2
6735,100,2
6736,1600,32
6737,1300,26
6738,2000,40
6739,1200,24
6740,950,19
6741,500,10
6742,150,3
6743,2200,44
6744,1000,20
6745,350,7
6746,300,6
6747,650,13
6748,350,7
6749,950,19
6750,1400,28
6751,200,4
6752,250,5
6753,250,5
6754,1400,28
6755,150,3
6756,850,17
6757,900,18
6758,500,10
6759,1750,35
6760,200,4
6761,300,6
6762,250,5
6763,650,13
6764,200,4
6765,100,2
6766,1000,20
6767,100,2
6768,100,2
6769,100,2
6770,200,4
6771,550,11
6772,600,12
6773,550,11
6774,800,16
6775,350,7
6776,1150,23
6777,700,14
6778,250,5
6779,350,7
6780,300,6
6781,2400,48
6782,1350,27
6783,450,9
6784,2850,57
6785,850,17
6786,450,9
6787,500,10
6788,100,2
6789,550,11
6790,550,11
6791,350,7
6792,1750,35
6793,1100,22
6794,450,9
6795,850,17
6796,200,4
6797,300,6
6798,300,6
6799,850,17
6800,350,7
6801,100,2
6802,300,6
6803,1100,22
6804,800,16
6805,1600,32
6806,1550,31
6807,500,10
6808,1300,26
6809,500,10
6810,1000,20
6811,1800,36
6812,100,2
6813,1000,20
6814,1150,23
6815,2750,55
6816,200,4
6817,1550,31
6818,200,4
6819,550,11
6820,1800,36
6821,750,15
6822,950,19
6823,400,8
6824,250,5
6825,250,5
6826,100,2
6827,350,7
6828,550,11
6829,1750,35
6830,350,7
6831,550,11
6832,450,9
6833,600,12
6834,450,9
6835,1300,26
6836,1100,22
6837,700,14
6838,700,14
6839,250,5
6840,1550,31
6841,2200,44
6842,650,13
6843,350,7
6844,550,11
6845,100,2
6846,100,2
6847,600,12
6848,2100,42
6849,250,5
6850,550,11
6851,900,18
6852,200,4
6853,100,2
6854,300,6
6855,150,3
6856,100,2
6857,700,14
6858,250,5
6859,250,5
6860,800,16
6861,800,16
6862,1300,26
6863,300,6
6864,200,4
6865,1300,26
6866,800,16
6867,1150,23
6868,2500,50
6869,300,6
6870,450,9
6871,350,7
6872,100,2
6873,100,2
6874,650,13
6875,100,2
6876,250,5
6877,1000,20
6878,200,4
6879,2700,54
6880,1500,30
6881,1550,31
6882,100,2
6883,550,11
6884,900,18
6885,800,16
6886,4250,85
6887,250,5
6888,350,7
6889,350,7
6890,300,6
6891,100,2
6892,450,9
6893,1400,28
6894,500,10
6895,950,19
6896,450,9
6897,700,14
6898,350,7
6899,100,2
6900,1000,20
6901,350,7
6902,750,15
6903,900,18
6904,450,9
6905,250,5
6906,1950,39
6907,750,15
6908,2350,47
6909,150,3
6910,500,10
6911,100,2
6912,450,9
6913,550,11
6914,550,11
6915,450,9
6916,4200,84
6917,1750,35
6918,250,5
6919,1700,34
6920,950,19
6921,1850,37
6922,1300,26
6923,100,2
6924,150,3
6925,100,2
6926,1150,23
6927,550,11
6928,400,8
6929,400,8
6930,550,11
6931,1500,30
6932,3450,69
6933,350,7
6934,450,9
6935,700,14
6936,850,17
6937,500,10
6938,100,2
6939,1500,30
6940,400,8
6941,550,11
6942,200,4
6943,800,16
6944,450,9
6945,400,8
6946,2100,42
6947,400,8
6948,2000,40
6949,850,17
6950,100,2
6951,250,5
6952,200,4
6953,200,4
6954,350,7
6955,1350,27
6956,950,19
6957,950,19
6958,850,17
6959,1050,21
6960,750,15
6961,100,2
6962,100,2
6963,550,11
6964,850,17
6965,350,7
6966,350,7
6967,400,8
6968,150,3
6969,150,3
6970,150,3
6971,950,19
6972,300,6
6973,300,6
6974,100,2
6975,100,2
6976,200,4
6977,600,12
6978,800,16
6979,100,2
6980,150,3
6981,100,2
6982,300,6
6983,600,12
6984,550,11
6985,700,14
6986,350,7
6987,550,11
6988,550,11
6989,450,9
6990,150,3
6991,450,9
6992,950,19
6993,100,2
6994,300,6
6995,200,4
6996,100,2
6997,850,17
6998,500,10
6999,1850,37
7000,100,2
7001,1000,20
7002,3000,60
7003,850,17
7004,150,3
7005,450,9
7006,1550,31
7007,1200,24
7008,1800,36
7009,950,19
7010,350,7
7011,450,9
7012,1800,36
7013,2850,57
7014,250,5
7015,950,19
7016,400,8
7017,150,3
7018,600,12
7019,250,5
7020,500,10
7021,850,17
7022,350,7
7023,4800,96
7024,150,3
7025,350,7
7026,400,8
7027,700,14
7028,650,13
7029,1950,39
7030,1550,31
7031,650,13
7032,200,4
7033,250,5
7034,900,18
7035,100,2
7036,750,15
7037,2150,43
7038,600,12
7039,350,7
7040,300,6
7041,750,15
7042,2550,51
7043,250,5
7044,450,9
7045,250,5
7046,650,13
7047,150,3
7048,1700,34
7049,400,8
7050,450,9
7051,350,7
7052,250,5
7053,600,12
7054,1050,21
7055,550,11
7056,1100,22
7057,350,7
7058,1000,20
7059,600,12
7060,400,8
7061,350,7
7062,900,18
7063,1150,23
7064,100,2
7065,250,5
7066,100,2
7067,900,18
7068,600,12
7069,800,16
7070,1450,29
7071,700,14
7072,800,16
7073,950,19
7074,250,5
7075,950,19
7076,1000,20
7077,100,2
7078,100,2
7079,350,7
7080,2800,56
7081,250,5
7082,1100,22
7083,100,2
7084,1250,25
7085,150,3
7086,150,3
7087,350,7
7088,2050,41
7089,1200,24
7090,400,8
7091,900,18
7092,900,18
7093,300,6
7094,550,11
7095,950,19
7096,950,19
7097,650,13
7098,1050,21
7099,250,5
7100,300,6
7101,700,14
7102,150,3
7103,300,6
7104,650,13
7105,150,3
7106,100,2
7107,300,6
7108,500,10
7109,350,7
7110,200,4
7111,200,4
7112,200,4
7113,800,16
7114,2400,48
7115,350,7
7116,500,10
7117,650,13
7118,700,14
7119,2350,47
7120,750,15
7121,150,3
7122,950,19
7123,250,5
7124,150,3
7125,150,3
7126,400,8
7127,500,10
7128,200,4
7129,350,7
7130,200,4
7131,250,5
7132,200,4
7133,500,10
7134,350,7
7135,500,10
7136,700,14
7137,2000,40
7138,1050,21
7139,200,4
7140,1200,24
7141,900,18
7142,1000,20
7143,250,5
7144,1300,26
7145,450,9
7146,300,6
7147,700,14
7148,700,14
7149,750,15
7150,100,2
7151,2050,41
7152,1500,30
7153,100,2
7154,350,7
7155,1150,23
7156,500,10
7157,350,7
7158,450,9
7159,2150,43
7160,850,17
7161,1200,24
7162,800,16
7163,650,13
7164,200,4
7165,400,8
7166,1400,28
7167,200,4
7168,750,15
7169,500,10
7170,150,3
7171,300,6
7172,800,16
7173,650,13
7174,1000,20
7175,1150,23
7176,850,17
7177,350,7
7178,4700,94
7179,1100,22
7180,500,10
7181,300,6
7182,500,10
7183,900,18
7184,100,2
7185,2000,40
7186,250,5
7187,350,7
7188,1650,33
7189,250,5
7190,700,14
7191,600,12
7192,2950,59
7193,450,9
7194,1200,24
7195,100,2
7196,1000,20
7197,300,6
7198,150,3
7199,500,10
7200,850,17
7201,1150,23
7202,800,16
7203,400,8
7204,100,2
7205,500,10
7206,100,2
7207,650,13
7208,700,14
7209,200,4
7210,250,5
7211,100,2
7212,700,14
7213,800,16
7214,650,13
7215,1800,36
7216,400,8
7217,700,14
7218,300,6
7219,1400,28
7220,750,15
7221,700,14
7222,700,14
7223,900,18
7224,2050,41
7225,900,18
7226,3900,78
7227,350,7
7228,100,2
7229,600,12
7230,2450,49
7231,350,7
7232,250,5
7233,1100,22
7234,2650,53
7235,700,14
7236,400,8
7237,350,7
7238,700,14
7239,1650,33
7240,200,4
7241,2500,50
7242,600,12
7243,900,18
7244,1350,27
7245,150,3
7246,600,12
7247,700,14
7248,250,5
7249,200,4
7250,400,8
7251,600,12
7252,300,6
7253,1900,38
7254,1850,37
7255,100,2
7256,500,10
7257,950,19
7258,750,15
7259,650,13
7260,650,13
7261,900,18
7262,950,19
7263,1650,33
7264,250,5
7265,1050,21
7266,1550,31
7267,450,9
7268,250,5
7269,1100,22
7270,350,7
7271,100,2
7272,200,4
7273,100,2
7274,2750,55
7275,100,2
7276,800,16
7277,500,10
7278,1050,21
7279,3400,68
7280,1250,25
7281,150,3
7282,1000,20
7283,800,16
7284,700,14
7285,250,5
7286,550,11
7287,900,18
7288,200,4
7289,400,8
7290,450,9
7291,550,11
7292,350,7
7293,200,4
7294,150,3
7295,150,3
7296,1200,24
7297,500,10
7298,550,11
7299,800,16
7300,400,8
7301,750,15
7302,500,10
7303,1400,28
7304,700,14
7305,250,5
7306,1200,24
7307,200,4
7308,100,2
7309,100,2
7310,100,2
7311,500,10
7312,850,17
7313,1050,21
7314,300,6
7315,1050,21
7316,1350,27
7317,350,7
7318,100,2
7319,1400,28
7320,500,10
7321,500,10
7322,100,2
7323,250,5
7324,850,17
7325,700,14
7326,650,13
7327,300,6
7328,950,19
7329,550,11
7330,850,17
7331,350,7
7332,400,8
7333,900,18
7334,700,14
7335,250,5
7336,900,18
7337,500,10
7338,1300,26
7339,500,10
7340,850,17
7341,900,18
7342,1000,20
7343,2350,47
7344,1150,23
7345,950,19
7346,350,7
7347,300,6
7348,600,12
7349,1350,27
7350,500,10
7351,300,6
7352,150,3
7353,100,2
7354,1000,20
7355,550,11
7356,1550,31
7357,100,2
7358,550,11
7359,600,12
7360,650,13
7361,200,4
7362,200,4
7363,150,3
7364,100,2
7365,1000,20
7366,750,15
7367,1200,24
7368,700,14
7369,150,3
7370,200,4
7371,800,16
7372,1650,33
7373,1350,27
7374,150,3
7375,1250,25
7376,1250,25
7377,600,12
7378,1250,25
7379,150,3
7380,550,11
7381,650,13
7382,600,12
7383,500,10
7384,1300,26
7385,150,3
7386,100,2
7387,150,3
7388,100,2
7389,300,6
7390,650,13
7391,450,9
7392,600,12
7393,900,18
7394,600,12
7395,500,10
7396,1400,28
7397,300,6
7398,400,8
7399,400,8
7400,900,18
7401,400,8
7402,250,5
7403,1350,27
7404,550,11
7405,400,8
7406,500,10
7407,650,13
7408,1000,20
7409,300,6
7410,550,11
7411,550,11
7412,3700,74
7413,1700,34
7414,450,9
7415,350,7
7416,600,12
7417,500,10
7418,150,3
7419,1350,27
7420,450,9
7421,350,7
7422,100,2
7423,2000,40
7424,600,12
7425,550,11
7426,1850,37
7427,1550,31
7428,150,3
7429,300,6
7430,1000,20
7431,100,2
7432,2750,55
7433,600,12
7434,250,5
7435,150,3
7436,850,17
7437,1700,34
7438,2550,51
7439,350,7
7440,900,18
7441,500,10
7442,350,7
7443,1400,28
7444,150,3
7445,1600,32
7446,150,3
7447,150,3
7448,450,9
7449,100,2
7450,700,14
7451,700,14
7452,1050,21
7453,1000,20
7454,500,10
7455,650,13
7456,250,5
7457,750,15
7458,2000,40
7459,950,19
7460,900,18
7461,900,18
7462,200,4
7463,1950,39
7464,250,5
7465,1350,27
7466,650,13
7467,700,14
7468,550,11
7469,150,3
7470,1400,28
7471,350,7
7472,300,6
7473,200,4
7474,100,2
7475,150,3
7476,650,13
7477,100,2
7478,2700,54
7479,600,12
7480,200,4
7481,1200,24
7482,1250,25
7483,1100,22
7484,950,19
7485,1000,20
7486,200,4
7487,100,2
7488,450,9
7489,400,8
7490,600,12
7491,150,3
7492,300,6
7493,1500,30
7494,450,9
7495,700,14
7496,100,2
7497,1850,37
7498,250,5
7499,100,2
7500,950,19
7501,250,5
7502,350,7
7503,1250,25
7504,250,5
7505,450,9
7506,200,4
7507,250,5
7508,950,19
7509,250,5
7510,250,5
7511,1800,36
7512,500,10
7513,150,3
7514,1350,27
7515,750,15
7516,1650,33
7517,500,10
7518,850,17
7519,100,2
7520,150,3
7521,750,15
7522,1850,37
7523,150,3
7524,700,14
7525,550,11
7526,100,2
7527,3050,61
7528,150,3
7529,350,7
7530,350,7
7531,1550,31
7532,1050,21
7533,1850,37
7534,800,16
7535,650,13
7536,1400,28
7537,700,14
7538,100,2
7539,1250,25
7540,800,16
7541,750,15
7542,1400,28
7543,1950,39
7544,700,14
7545,400,8
7546,750,15
7547,1300,26
7548,200,4
7549,1200,24
7550,600,12
7551,100,2
7552,650,13
7553,500,10
7554,750,15
7555,1650,33
7556,100,2
7557,1600,32
7558,400,8
7559,800,16
7560,100,2
7561,1000,20
7562,250,5
7563,950,19
7564,250,5
7565,1200,24
7566,250,5
7567,350,7
7568,1050,21
7569,550,11
7570,800,16
7571,550,11
7572,500,10
7573,1700,34
7574,800,16
7575,700,14
7576,1350,27
7577,3100,62
7578,400,8
7579,200,4
7580,800,16
7581,1850,37
7582,1050,21
7583,1100,22
7584,850,17
7585,350,7
7586,700,14
7587,600,12
7588,550,11
7589,650,13
7590,100,2
7591,3000,60
7592,600,12
7593,850,17
7594,150,3
7595,200,4
7596,700,14
7597,2600,52
7598,600,12
7599,100,2
7600,550,11
7601,400,8
7602,650,13
7603,200,4
7604,1000,20
7605,200,4
7606,550,11
7607,2700,54
7608,950,19
7609,650,13
7610,100,2
7611,600,12
7612,1150,23
7613,1050,21
7614,100,2
7615,200,4
7616,850,17
7617,1350,27
7618,1050,21
7619,1350,27
7620,100,2
7621,200,4
7622,1000,20
7623,1650,33
7624,600,12
7625,300,6
7626,800,16
7627,2250,45
7628,200,4
7629,3350,67
7630,100,2
7631,450,9
7632,450,9
7633,850,17
7634,550,11
7635,1200,24
7636,4300,86
7637,2050,41
7638,600,12
7639,200,4
7640,250,5
7641,750,15
7642,450,9
7643,600,12
7644,500,10
7645,300,6
7646,1200,24
7647,300,6
7648,700,14
7649,250,5
7650,750,15
7651,650,13
7652,300,6
7653,700,14
7654,1200,24
7655,1300,26
7656,1050,21
7657,100,2
7658,1650,33
7659,150,3
7660,1100,22
7661,250,5
7662,650,13
7663,400,8
7664,250,5
7665,1000,20
7666,1750,35
7667,500,10
7668,150,3
7669,350,7
7670,250,5
7671,100,2
7672,2000,40
7673,100,2
7674,350,7
7675,100,2
7676,750,15
7677,350,7
7678,900,18
7679,600,12
7680,3250,65
7681,550,11
7682,1200,24
7683,1300,26
7684,250,5
7685,400,8
7686,200,4
7687,800,16
7688,1250,25
7689,100,2
7690,2150,43
7691,2100,42
7692,250,5
7693,200,4
7694,450,9
7695,600,12
7696,200,4
7697,2850,57
7698,900,18
7699,2300,46
7700,950,19
7701,700,14
7702,900,18
7703,1950,39
7704,950,19
7705,300,6
7706,1600,32
7707,200,4
7708,500,10
7709,350,7
7710,1200,24
7711,300,6
7712,1600,32
7713,1700,34
7714,200,4
7715,150,3
7716,250,5
7717,150,3
7718,850,17
7719,2850,57
7720,1350,27
7721,150,3
7722,1250,25
7723,400,8
7724,1250,25
7725,300,6
7726,250,5
7727,1100,22
7728,300,6
7729,500,10
7730,1750,35
7731,400,8
7732,450,9
7733,200,4
7734,1950,39
7735,800,16
7736,150,3
7737,350,7
7738,600,12
7739,400,8
7740,150,3
7741,1450,29
7742,300,6
7743,600,12
7744,1150,23
7745,1200,24
7746,100,2
7747,150,3
7748,100,2
7749,2050,41
7750,2050,41
7751,1250,25
7752,350,7
7753,250,5
7754,850,17
7755,300,6
7756,100,2
7757,1050,21
7758,150,3
7759,200,4
7760,650,13
7761,500,10
7762,100,2
7763,250,5
7764,400,8
7765,100,2
7766,850,17
7767,150,3
7768,300,6
7769,450,9
7770,100,2
7771,1550,31
7772,650,13
7773,150,3
7774,450,9
7775,250,5
7776,1050,21
7777,1250,25
7778,350,7
7779,600,12
7780,250,5
7781,650,13
7782,550,11
7783,150,3
7784,1750,35
7785,1600,32
7786,350,7
7787,200,4
7788,600,12
7789,200,4
7790,600,12
7791,1000,20
7792,850,17
7793,350,7
7794,750,15
7795,450,9
7796,200,4
7797,700,14
7798,100,2
7799,400,8
7800,1550,31
7801,1550,31
7802,500,10
7803,250,5
7804,900,18
7805,1300,26
7806,1200,24
7807,700,14
7808,1200,24
7809,1950,39
7810,900,18
7811,450,9
7812,700,14
7813,100,2
7814,400,8
7815,900,18
7816,550,11
7817,650,13
7818,150,3
7819,600,12
7820,700,14
7821,100,2
7822,1700,34
7823,2200,44
7824,250,5
7825,100,2
7826,350,7
7827,250,5
7828,350,7
7829,1150,23
7830,100,2
7831,1150,23
7832,500,10
7833,200,4
7834,600,12
7835,1600,32
7836,400,8
7837,1050,21
7838,300,6
7839,1550,31
7840,150,3
7841,500,10
7842,800,16
7843,400,8
7844,950,19
7845,350,7
7846,1050,21
